Gender,Attendance Rate (%),Course Engagement (%),Previous Academic Performance (%),Study Hours,Extracurricular,Mother Qualification,Father Qualification,Health Issues,Disciplinary Actions,Learning Disabilities,Socioeconomic Status,Risk
1,51,77,42,17,1,2,1,0,1,1,0,0
1,62,45,82,14,1,1,2,1,1,1,2,1
1,61,48,40,14,0,2,0,1,1,0,0,0
1,63,84,41,10,0,1,2,1,1,1,0,1
1,88,76,86,2,0,2,2,1,1,0,1,1
1,65,89,66,10,1,0,1,0,1,1,0,1
0,92,95,60,14,0,1,0,0,1,0,1,0
1,60,85,43,18,1,2,1,1,1,0,0,0
0,78,37,58,18,0,0,0,0,1,1,0,0
1,86,58,37,13,0,0,0,0,1,1,0,1
1,69,42,94,11,0,0,1,0,1,0,0,1
1,67,78,55,1,1,0,1,0,0,0,0,1
0,84,71,65,12,0,0,2,1,1,1,0,0
0,90,75,36,5,0,2,1,1,0,0,2,1
1,52,34,55,1,0,1,2,1,1,1,1,0
0,98,45,72,11,1,1,1,0,0,0,0,1
1,85,69,32,4,0,2,0,1,0,1,0,1
0,94,76,99,3,0,2,0,1,1,1,1,0
0,67,79,69,7,1,2,2,1,0,1,2,0
1,90,73,45,14,1,2,0,0,0,0,1,0
1,52,60,71,16,0,2,0,0,1,1,2,1
1,96,81,95,16,0,0,2,1,0,1,1,1
1,77,89,82,16,1,0,1,0,1,1,0,1
1,75,97,49,9,1,0,1,0,0,1,0,1
0,69,76,71,3,0,2,0,1,1,0,1,0
1,50,89,97,11,1,1,0,0,0,1,2,0
1,60,57,37,7,1,0,2,1,1,1,0,0
0,81,36,60,8,0,2,0,1,1,0,0,0
1,80,65,91,3,0,0,2,1,1,1,1,0
0,97,31,30,6,1,1,0,1,0,1,2,0
1,52,89,70,12,1,2,0,0,0,0,1,0
1,53,87,92,7,0,0,0,1,0,0,2,0
0,72,30,46,8,0,1,1,0,1,1,2,0
1,84,97,42,18,0,2,0,0,1,1,1,1
0,79,66,71,8,1,0,0,1,1,0,2,1
1,95,60,35,11,1,1,2,0,0,0,2,0
1,83,47,67,8,1,1,0,0,1,1,2,0
1,76,90,56,9,1,2,2,1,0,0,2,1
0,91,80,70,10,1,1,2,1,0,1,0,1
1,78,88,32,9,1,0,2,0,1,1,0,1
0,82,49,77,4,1,1,1,0,0,1,1,0
0,94,78,67,8,0,1,1,0,1,1,1,0
0,94,37,34,2,1,0,2,1,1,0,0,0
1,80,70,78,15,1,0,1,1,0,1,2,1
0,82,69,44,9,0,2,2,0,1,1,1,0
0,76,44,74,19,1,1,1,0,1,1,1,0
1,53,89,42,12,1,2,2,0,1,1,1,0
1,83,89,54,6,1,1,2,0,1,0,1,1
1,91,55,70,5,1,0,2,0,1,0,1,1
1,96,48,52,11,1,0,2,1,1,1,2,0
1,68,57,77,8,0,2,0,0,1,1,1,0
0,77,92,66,2,0,0,0,0,1,0,0,1
0,68,34,59,15,0,1,1,0,1,0,2,0
1,73,37,51,19,1,0,2,0,0,1,0,0
1,79,56,39,10,0,1,2,1,0,1,0,0
0,89,88,91,16,1,1,0,0,1,1,2,1
0,96,41,48,19,0,2,0,1,0,1,0,0
0,91,32,57,3,1,1,2,0,1,1,2,1
1,99,32,46,9,1,2,0,1,1,1,0,1
0,76,70,46,8,1,1,1,0,1,1,1,1
0,93,87,60,17,0,1,0,0,0,1,0,0
1,50,42,71,10,0,0,2,0,1,1,1,1
0,87,33,64,17,0,2,2,0,1,0,2,1
1,85,63,70,19,0,0,2,1,0,1,2,0
0,62,64,67,10,0,2,2,0,0,1,2,1
0,73,52,38,9,0,0,0,1,1,1,0,1
1,69,82,57,2,0,1,1,0,1,1,0,0
0,50,31,77,13,1,0,1,0,1,1,2,0
0,61,71,53,6,1,2,0,1,1,1,2,1
0,81,96,50,4,1,2,2,1,1,0,2,0
0,92,92,87,11,0,2,2,0,0,0,2,1
1,88,69,75,7,0,0,2,1,0,1,2,0
1,71,58,52,11,0,2,0,1,0,0,0,1
0,51,46,73,15,0,0,0,0,1,1,2,0
1,90,42,50,8,1,2,2,1,0,1,2,0
1,52,79,39,17,0,0,2,0,0,0,0,0
0,82,76,35,14,1,2,2,0,1,1,0,0
0,54,84,34,4,0,1,1,1,0,1,2,0
0,50,91,66,18,0,0,1,0,1,1,2,0
1,64,43,45,9,1,1,2,1,1,0,2,1
0,86,52,36,4,1,2,1,1,0,0,0,0
0,63,87,97,10,0,0,0,1,0,1,0,1
0,72,63,89,14,1,2,0,1,1,0,2,0
0,68,34,55,18,1,0,2,0,0,1,2,1
1,59,96,39,17,1,0,2,1,1,1,0,1
1,51,45,76,2,1,0,0,0,1,0,2,1
0,99,44,31,3,0,1,2,1,1,0,0,1
1,71,95,89,4,1,2,1,1,1,0,1,0
0,74,30,70,14,1,0,0,1,0,1,1,0
0,76,82,45,13,1,1,1,1,1,1,2,0
0,96,60,63,6,0,0,0,0,0,1,1,0
1,58,37,55,17,0,1,0,1,0,1,2,1
1,81,90,53,10,1,2,0,0,0,1,1,1
1,58,77,47,6,1,0,0,0,0,0,2,0
1,87,88,32,13,0,0,1,1,1,0,0,0
0,81,60,90,14,1,0,2,0,0,1,2,0
0,85,41,54,2,0,1,2,1,0,0,2,0
0,80,51,43,17,0,2,2,1,0,1,2,0
1,93,74,99,11,1,0,1,1,1,0,1,0
0,84,50,76,15,1,2,1,0,1,0,1,0
1,51,72,65,11,0,1,1,0,0,1,0,1
1,58,99,87,12,1,0,1,1,0,1,1,1
0,66,78,85,8,1,0,2,0,1,1,2,1
1,67,85,51,11,1,2,0,1,1,0,0,0
1,62,84,70,1,0,0,2,1,0,1,0,1
1,94,64,57,16,0,0,1,0,0,1,1,0
0,75,43,53,13,0,2,0,0,0,1,0,1
0,76,62,66,1,1,0,0,1,0,0,0,1
0,97,88,55,1,0,2,2,0,1,1,0,0
0,80,92,74,10,1,0,0,1,0,0,0,0
1,96,46,32,9,0,0,0,1,0,1,2,0
0,54,92,56,7,1,0,2,0,1,0,1,1
0,82,55,50,11,1,2,0,0,1,1,0,0
1,54,52,51,10,0,1,0,0,0,0,2,1
0,71,99,59,18,1,1,2,0,1,1,2,0
0,69,41,47,9,1,2,1,1,1,1,0,1
0,98,43,62,7,0,0,0,0,1,1,0,0
1,90,92,82,6,1,0,1,0,0,1,0,0
0,76,79,94,18,0,1,0,1,1,0,1,1
1,78,56,44,4,0,2,0,0,1,0,1,0
1,74,63,94,14,0,2,0,0,1,0,0,1
1,99,34,37,17,1,1,0,1,1,0,0,1
0,73,57,50,19,0,0,0,0,0,1,2,1
1,95,95,78,15,0,0,1,1,0,1,2,0
0,51,70,85,14,1,2,2,1,1,1,0,1
1,60,71,95,18,1,1,2,1,1,0,2,0
0,58,90,86,6,1,1,2,1,0,0,1,0
0,79,30,82,15,1,1,2,1,0,1,2,1
1,57,65,61,18,1,2,1,1,0,0,0,1
0,67,79,85,12,0,2,0,1,0,1,2,1
1,77,67,47,7,1,2,0,0,1,0,0,1
1,92,64,46,14,1,1,0,1,1,1,1,0
1,87,69,43,18,1,0,1,0,1,1,0,0
1,67,92,69,6,0,1,1,1,1,1,2,1
0,55,69,64,12,1,1,2,0,0,1,1,1
1,76,75,84,1,0,2,2,0,1,0,2,1
1,63,63,84,5,0,0,0,0,0,0,0,1
0,74,49,99,2,1,1,2,0,0,0,1,1
1,69,99,32,12,1,1,2,1,0,1,0,0
1,98,82,70,16,1,0,1,1,1,0,2,0
1,67,91,42,4,0,2,0,1,0,0,0,0
1,76,46,54,19,0,0,2,0,0,0,1,0
1,69,75,76,8,0,1,1,0,1,1,0,0
0,76,51,96,9,0,1,0,1,0,1,2,0
0,75,85,97,2,1,1,2,1,0,1,1,0
1,66,33,80,7,0,0,2,0,1,1,0,0
1,75,71,38,16,1,0,2,0,0,0,1,0
1,77,85,92,7,0,1,1,1,0,1,0,0
0,71,95,54,13,0,0,0,0,1,0,1,1
1,81,71,75,16,1,1,2,0,0,1,0,0
1,50,60,48,18,1,1,0,1,0,1,2,1
0,85,69,39,2,0,0,0,0,0,0,0,0
1,85,58,84,14,0,1,2,0,1,0,1,1
0,70,56,50,8,0,2,0,1,0,0,1,1
0,71,49,54,6,1,2,0,1,0,0,0,1
1,55,83,98,6,1,1,0,0,0,1,0,0
0,62,61,69,15,0,0,0,0,1,1,1,0
1,62,80,93,13,1,2,2,0,1,1,0,0
0,98,99,82,12,0,1,2,1,1,0,2,1
1,69,47,99,17,1,1,2,0,1,1,2,0
1,75,43,80,5,0,1,1,1,0,1,1,1
1,90,66,95,14,1,0,2,1,1,0,1,1
0,67,94,91,17,0,0,2,1,0,1,2,1
1,50,78,47,9,0,2,2,1,0,0,1,1
0,78,36,54,17,1,2,0,1,1,1,2,0
0,54,40,49,6,1,2,2,1,1,1,2,1
0,70,32,52,19,0,0,2,1,1,1,1,0
1,57,32,53,3,1,0,1,1,0,0,0,0
1,76,64,64,4,1,0,1,1,0,0,2,0
0,81,88,48,10,1,1,1,0,0,1,2,0
0,82,86,46,9,0,0,2,0,1,1,2,0
1,65,52,32,7,1,2,2,0,0,1,1,0
1,93,83,43,3,1,1,1,0,0,1,2,1
0,68,83,73,16,0,1,1,1,0,1,1,0
1,52,44,45,12,1,2,2,0,1,1,1,0
1,55,73,82,14,1,0,0,1,0,0,2,0
0,99,73,76,12,0,2,2,1,1,1,2,0
1,81,54,66,19,1,1,2,0,1,0,0,0
1,63,93,62,5,1,2,0,0,0,1,1,1
0,95,43,85,12,0,1,2,1,0,0,2,0
1,74,50,45,12,0,2,0,0,0,1,1,1
0,90,55,93,2,0,1,0,0,0,0,2,0
0,89,89,81,17,1,2,1,1,1,0,0,0
0,57,85,82,15,0,0,1,0,1,0,2,0
0,52,55,79,3,0,1,1,1,0,1,0,0
1,74,89,68,2,0,0,1,1,1,0,1,0
1,73,62,81,7,1,0,0,0,1,0,0,1
1,98,56,66,2,0,0,2,0,0,0,2,0
1,79,49,76,16,1,1,1,1,1,1,0,0
0,63,48,55,9,1,2,1,1,0,1,2,1
1,94,57,60,8,0,0,1,1,0,1,2,0
1,68,66,62,18,0,1,0,1,0,1,1,0
0,68,39,34,18,0,2,0,0,1,1,2,1
1,55,97,81,6,1,0,1,0,1,0,0,0
0,65,68,63,9,0,0,2,1,0,1,2,0
0,64,87,98,16,0,1,2,0,0,0,1,1
1,82,44,31,1,0,2,2,1,0,0,2,0
1,56,68,88,1,1,1,2,0,0,1,2,1
1,78,30,88,3,0,2,2,0,1,0,1,0
0,93,62,60,9,0,1,0,0,0,1,1,0
1,50,82,59,1,0,0,0,1,1,0,0,1
1,55,85,59,18,1,1,2,0,0,0,2,1
1,57,69,50,1,1,0,2,1,0,1,1,1
0,86,62,86,19,0,1,0,1,0,1,0,1
0,90,75,41,13,0,0,0,0,1,1,2,0
1,81,92,34,4,1,1,0,1,1,1,0,0
0,96,46,57,6,1,0,0,1,1,0,2,1
0,50,70,48,15,0,2,2,1,0,1,2,1
0,79,97,79,11,0,2,1,0,1,1,0,0
0,97,77,81,4,0,0,2,1,0,0,0,0
0,89,78,79,8,0,2,0,0,0,0,0,1
1,62,84,68,17,0,0,0,0,0,1,2,0
1,54,89,42,2,0,1,2,1,1,0,0,0
0,56,55,47,10,0,1,1,0,0,1,0,0
0,73,52,54,17,0,0,2,0,0,1,0,1
0,56,42,74,10,1,1,0,0,0,1,0,1
1,95,79,75,18,1,0,0,0,1,1,2,0
1,98,93,55,9,0,1,2,0,1,0,1,1
1,66,30,74,4,1,1,2,0,1,0,0,0
1,78,39,40,13,0,1,1,1,1,0,0,1
1,65,31,36,5,1,0,0,0,1,0,0,0
0,98,83,77,11,0,2,1,1,0,1,2,0
0,67,40,96,3,0,1,1,0,0,0,2,0
0,87,44,36,12,0,1,2,1,0,0,0,0
0,60,62,65,7,0,0,2,0,0,0,2,1
1,75,73,61,1,0,0,0,1,0,0,1,0
1,88,32,77,16,1,2,0,1,0,0,2,0
1,93,52,56,6,1,0,0,1,0,1,2,0
1,78,57,58,2,1,0,0,0,0,0,0,0
0,75,43,78,16,0,2,0,1,1,0,2,0
1,65,69,54,14,1,0,2,1,0,0,2,0
0,71,99,95,2,1,2,1,0,1,1,0,1
1,73,52,79,12,1,2,0,1,1,1,1,1
0,65,41,95,19,0,1,0,1,0,1,1,1
1,90,85,74,7,1,0,1,1,1,1,1,0
0,88,35,97,16,0,0,0,1,0,0,0,1
1,92,60,30,6,0,2,0,1,1,1,0,1
0,66,87,35,11,1,2,0,0,0,1,2,1
1,65,70,86,3,1,2,2,0,1,0,2,1
1,88,60,68,6,1,0,0,1,1,0,0,1
0,55,36,43,9,0,1,1,0,0,0,1,0
1,71,90,95,5,0,0,0,1,0,0,0,0
0,57,82,35,16,1,0,1,0,1,0,1,1
0,56,40,63,11,1,0,1,1,1,1,1,0
0,98,85,96,7,0,2,0,0,1,1,2,1
1,73,47,44,13,1,0,1,1,0,1,2,1
0,58,78,43,5,0,1,2,0,1,0,0,0
0,71,57,66,2,0,1,1,1,0,1,1,0
1,55,34,52,13,1,1,2,0,0,1,0,1
1,94,62,82,19,1,2,2,1,0,1,2,0
1,97,45,32,15,0,2,0,0,0,1,1,1
1,71,72,37,15,1,2,2,0,0,1,1,1
1,93,57,30,10,1,1,2,0,0,0,1,1
0,71,46,44,14,0,1,2,0,0,1,2,1
0,68,35,52,19,0,1,0,0,0,0,2,1
0,89,33,42,16,0,2,2,1,1,0,0,1
1,68,32,32,2,1,2,0,0,1,1,2,1
1,65,80,48,14,1,1,0,1,0,1,2,0
1,51,41,91,11,0,0,1,1,1,1,2,1
1,52,72,62,13,1,2,1,1,1,0,1,0
1,96,40,40,11,1,0,2,1,1,0,0,0
0,90,34,98,12,0,2,2,1,1,0,2,0
1,75,87,99,10,1,1,1,0,1,0,2,1
1,79,49,73,12,1,1,2,0,0,1,0,1
0,56,54,37,2,0,1,2,0,1,0,2,0
1,94,93,68,1,0,2,2,1,0,1,1,0
0,55,51,70,6,0,0,0,1,0,0,0,0
0,80,30,59,15,1,0,0,0,0,0,0,1
1,98,70,98,7,0,0,1,1,1,0,2,0
1,87,47,53,19,1,2,1,1,0,0,1,0
0,83,44,95,3,1,2,1,1,0,1,0,1
1,54,73,58,19,0,0,1,1,0,0,0,0
1,94,76,68,15,0,2,2,0,0,1,1,0
1,54,80,38,4,0,2,2,1,0,0,1,1
1,80,40,61,11,1,2,0,1,1,0,0,1
1,76,50,39,9,1,1,2,1,1,1,1,0
1,80,95,91,2,0,0,1,1,0,0,1,0
1,97,56,64,19,0,2,0,0,0,0,0,1
1,79,33,69,4,0,0,2,0,0,1,2,0
1,71,82,86,11,0,0,1,0,0,1,1,0
0,61,79,80,18,1,1,2,1,1,1,0,0
1,98,35,35,19,0,2,1,1,0,1,0,1
0,90,38,48,17,0,1,2,0,0,1,2,1
1,51,93,80,19,1,0,1,1,1,0,2,1
0,71,64,51,4,0,0,0,1,1,1,2,1
0,98,60,85,14,0,2,0,1,1,0,0,1
1,85,95,94,15,1,0,0,0,1,0,2,0
0,74,80,77,19,0,0,0,0,1,1,1,1
1,80,91,33,18,0,2,1,1,1,0,2,0
1,61,61,92,12,0,0,2,0,0,0,0,1
0,55,48,38,13,1,1,0,1,1,0,1,0
1,99,62,92,4,1,2,1,1,0,1,1,1
1,79,83,39,9,0,2,2,1,0,0,1,1
1,61,63,81,12,0,0,0,1,1,1,0,0
0,86,30,79,17,1,0,0,0,1,0,1,0
1,63,60,43,8,1,1,2,0,0,0,0,1
0,83,59,50,16,0,1,2,1,0,1,2,1
0,91,91,38,11,0,0,0,0,1,1,1,1
1,72,97,65,17,0,1,1,0,1,0,1,0
0,70,39,34,9,1,1,2,1,0,1,0,0
0,79,85,68,14,1,2,2,0,1,0,0,1
0,80,61,39,14,1,1,0,1,1,1,1,0
1,94,95,97,9,1,1,0,1,0,1,1,0
1,57,69,35,18,1,2,0,0,0,1,2,1
0,87,37,79,10,0,2,0,0,0,1,1,0
1,78,95,94,12,0,1,2,0,1,0,1,0
1,69,92,73,1,1,0,1,1,0,1,0,1
1,96,52,33,7,0,1,0,0,0,1,2,0
1,51,47,42,6,1,1,2,1,0,1,1,0
1,84,60,72,18,1,1,2,1,0,1,1,1
1,72,77,35,4,1,1,1,0,1,1,0,1
0,96,36,39,14,0,2,2,0,0,0,0,0
1,64,58,69,18,0,0,0,0,0,0,1,0
0,99,52,34,18,0,2,0,0,0,0,0,1
1,74,31,92,18,1,0,0,1,0,0,2,1
0,70,30,51,8,1,1,2,1,0,1,2,1
0,89,67,49,18,0,0,0,1,0,0,2,1
0,63,34,44,3,0,0,2,0,0,1,2,1
0,96,54,99,17,1,2,2,1,0,1,0,0
1,99,93,33,11,1,2,1,0,0,1,0,1
0,51,43,99,3,0,0,2,0,0,1,2,1
1,89,95,43,4,1,0,0,1,1,0,0,0
0,83,83,90,2,0,1,2,1,0,1,1,1
1,94,31,82,2,0,1,2,0,0,1,1,1
0,65,63,35,6,0,0,0,0,1,1,0,1
1,87,78,97,7,0,2,1,0,1,1,1,0
0,93,89,42,9,0,2,0,0,1,0,0,0
1,90,31,74,11,1,1,1,1,0,0,0,1
1,57,99,32,16,0,2,0,0,1,1,0,1
1,86,76,30,7,1,2,2,1,1,1,0,0
1,66,69,61,6,1,1,2,1,0,1,1,0
0,58,51,35,4,0,1,1,1,1,0,0,0
1,59,43,67,19,0,2,1,1,0,1,2,0
1,87,84,87,12,1,2,1,1,0,1,2,0
1,55,34,37,12,1,2,2,1,1,0,2,0
0,90,71,45,1,1,0,1,1,1,0,0,1
0,89,51,53,15,0,0,0,1,0,1,2,0
0,84,75,53,9,0,2,0,0,0,1,1,1
1,75,52,50,8,0,0,1,1,1,1,2,0
0,56,86,99,14,1,1,2,1,1,0,1,1
1,64,55,85,2,1,1,2,0,0,0,2,0
1,94,52,42,1,0,1,1,0,0,0,2,1
0,58,75,31,2,1,1,1,0,0,0,1,1
1,55,67,46,16,1,2,2,1,1,1,2,0
1,87,91,74,18,1,0,0,0,0,0,1,1
1,61,39,84,2,0,0,1,1,0,0,2,0
0,56,30,33,16,0,2,2,1,0,1,0,0
0,63,75,73,18,1,2,1,1,1,0,0,1
0,68,67,93,4,1,2,1,1,1,0,1,1
0,83,44,63,19,0,2,2,1,1,0,2,0
1,98,52,36,8,1,0,0,1,1,0,0,0
0,93,70,56,10,1,2,1,1,0,1,1,0
1,90,85,63,11,0,1,2,1,0,0,2,0
1,92,61,31,3,1,1,1,0,1,0,0,1
0,55,77,61,11,1,1,1,1,1,0,2,1
0,78,73,40,3,0,2,1,1,1,1,0,0
1,70,48,42,8,0,2,0,1,0,0,2,0
0,73,31,74,13,0,0,2,1,0,0,2,0
1,65,68,36,8,1,2,2,1,0,1,0,0
0,57,70,88,1,0,2,0,0,0,0,2,0
1,59,45,51,15,1,2,0,1,0,1,1,1
0,53,38,63,18,0,1,0,1,1,0,1,1
1,64,77,87,9,1,1,0,0,0,1,1,0
0,53,44,37,1,0,0,1,0,0,1,2,0
1,63,65,83,15,1,1,1,0,0,1,1,0
1,89,44,77,16,1,2,1,0,0,1,0,0
1,64,45,38,14,1,1,1,1,1,0,2,0
0,61,96,93,15,0,0,0,0,1,0,0,0
1,82,95,80,3,1,1,0,0,0,0,1,0
0,74,95,46,6,0,0,2,0,0,0,2,0
0,91,39,83,13,1,1,0,0,0,0,2,1
1,83,37,39,8,0,2,1,0,0,1,2,1
0,52,79,72,7,1,0,1,0,0,1,2,0
0,71,50,54,9,1,0,2,0,0,1,2,0
1,70,58,89,13,0,2,1,1,1,1,1,1
1,75,69,76,15,1,1,2,1,0,1,0,1
1,58,70,51,17,0,1,0,1,1,0,1,1
1,84,65,91,6,1,2,1,0,0,1,2,1
1,57,81,91,7,0,1,1,1,0,1,0,0
1,93,32,39,16,0,1,1,1,1,0,2,1
0,85,59,97,13,0,2,0,1,1,1,2,0
0,52,33,80,14,0,1,2,0,1,1,2,1
1,58,62,42,17,1,0,1,0,0,0,2,0
1,73,39,55,16,1,0,0,1,1,1,0,0
0,88,92,32,10,0,2,2,0,1,0,1,0
1,61,98,75,18,0,1,1,1,0,1,0,0
1,73,79,43,12,1,2,0,1,1,1,1,0
0,76,67,53,5,1,1,1,1,1,1,1,1
0,96,80,68,9,0,2,1,0,0,0,2,1
0,87,50,51,2,0,1,1,0,1,1,1,1
1,63,61,75,4,0,2,1,0,0,0,2,0
0,93,72,67,9,1,1,1,1,0,0,1,1
0,66,97,60,2,0,2,2,0,0,0,2,1
0,91,59,87,10,1,0,1,0,0,1,1,0
0,80,91,83,17,0,2,2,0,1,1,2,1
0,71,62,51,4,1,2,1,1,1,0,0,0
1,90,61,54,8,0,2,1,1,0,1,0,1
0,97,66,31,7,0,0,2,0,0,1,1,1
0,56,47,81,6,0,0,0,1,1,0,1,0
0,66,37,63,16,0,2,0,0,1,0,2,1
1,87,58,52,4,0,2,2,0,0,1,1,0
0,54,69,46,3,1,1,1,0,1,0,2,1
0,98,50,96,7,0,2,1,1,1,0,2,1
1,53,68,30,11,1,1,2,1,1,0,2,0
1,61,59,84,8,0,1,1,1,1,0,1,1
1,79,68,54,17,1,1,0,1,1,0,1,1
1,93,91,85,12,0,1,0,0,1,0,0,1
1,84,35,43,18,1,0,1,0,0,1,1,1
0,70,62,79,17,1,1,2,0,1,1,1,0
0,95,35,71,11,0,2,2,0,1,0,0,1
1,63,52,83,15,1,1,1,1,1,0,2,1
0,62,82,85,13,1,2,2,1,0,0,2,0
0,89,35,77,19,0,1,1,1,0,0,1,0
0,93,31,97,15,1,1,1,0,0,1,0,1
0,97,59,64,19,1,0,0,0,1,0,2,1
1,52,35,30,2,0,1,1,0,0,0,1,0
1,59,53,99,8,0,1,1,0,1,0,2,0
1,58,76,31,6,1,1,1,1,0,1,0,0
1,60,68,73,18,0,1,0,0,0,0,1,1
0,76,63,72,2,0,2,2,1,1,1,1,1
1,77,97,45,9,1,1,1,1,0,0,2,1
0,50,40,79,7,1,0,1,1,1,1,2,0
1,52,55,81,2,0,2,1,1,1,0,2,1
0,82,58,30,19,0,0,1,1,1,1,0,1
1,81,44,56,14,0,2,2,1,1,0,0,1
0,77,89,67,10,1,2,0,1,1,0,1,0
1,50,33,96,13,0,0,0,0,1,0,0,1
0,62,87,36,16,0,0,2,0,0,1,0,1
1,51,59,56,11,0,2,1,1,1,0,2,1
0,53,34,56,16,1,0,0,0,1,0,1,0
0,92,32,91,10,1,2,1,1,1,0,2,0
0,87,86,61,10,1,2,2,0,0,0,0,0
1,88,64,87,10,0,2,0,1,0,0,1,0
0,52,96,97,14,1,1,0,0,0,0,2,1
0,56,33,67,14,0,1,1,1,0,0,0,0
1,64,48,81,4,0,2,1,0,1,1,2,0
1,60,33,61,9,1,1,0,1,1,0,1,0
1,90,61,53,11,0,1,0,1,0,0,2,0
1,86,73,70,17,0,0,1,0,0,1,1,0
1,82,34,81,17,0,2,2,0,0,1,2,0
0,76,69,48,2,0,2,1,1,0,0,2,0
1,59,79,57,12,1,1,0,1,0,1,1,0
1,93,32,84,14,0,2,0,0,0,1,0,0
0,80,98,91,12,1,0,2,0,1,0,2,0
0,79,35,41,16,0,0,0,1,0,0,1,0
1,88,74,67,19,0,0,0,1,1,1,2,0
1,87,43,74,5,0,0,1,0,1,0,1,0
0,90,59,99,17,0,0,2,1,0,1,1,1
1,68,49,85,19,0,2,0,0,0,0,0,0
0,78,61,32,7,1,0,1,1,1,1,0,0
0,86,71,92,7,1,0,1,0,1,1,1,1
1,63,62,79,9,1,2,2,1,1,0,2,0
1,79,38,63,9,1,1,1,0,0,1,1,1
1,61,56,33,3,0,0,0,0,0,0,1,1
0,96,49,42,9,1,1,2,1,0,1,2,1
1,87,80,92,1,0,2,1,0,0,0,0,0
0,75,70,40,10,1,2,2,1,1,0,1,0
1,71,58,75,3,0,0,1,1,1,1,0,0
0,50,99,38,12,1,1,1,1,1,0,2,0
1,67,95,52,2,0,1,2,1,0,1,0,0
1,84,63,77,3,1,1,1,0,1,0,1,1
1,63,80,74,2,1,0,1,1,0,1,0,0
0,91,67,66,11,0,1,2,1,1,1,0,0
1,65,87,72,11,1,1,0,0,1,0,2,0
0,60,62,50,8,0,0,2,1,0,1,0,1
1,70,89,85,6,1,0,2,0,1,0,0,0
0,96,65,56,3,0,1,0,0,0,0,2,1
0,77,75,58,12,1,0,0,1,1,1,2,1
0,52,67,46,18,0,1,0,1,0,1,0,1
0,63,91,94,18,0,0,0,0,1,1,1,1
1,93,82,84,6,0,1,2,1,0,0,0,0
0,57,63,59,14,0,2,1,0,1,0,1,1
1,87,99,80,17,1,2,2,1,1,1,0,1
1,57,34,61,5,0,1,1,0,1,0,1,1
0,75,44,78,15,0,0,2,1,1,0,0,1
1,67,42,48,18,0,2,1,0,1,0,2,1
0,51,51,49,18,1,1,1,1,1,0,1,1
0,52,85,98,13,1,0,1,0,1,0,2,1
1,68,65,77,16,1,0,1,1,0,1,1,1
1,76,96,45,18,0,0,1,0,0,1,1,1
0,87,31,66,10,0,1,1,0,1,1,0,0
0,75,82,97,5,0,0,0,0,1,1,0,0
1,51,63,85,4,0,1,2,0,1,1,1,1
1,58,52,67,16,0,1,1,0,0,0,1,1
0,58,86,55,1,0,2,2,1,0,1,1,0
1,95,99,77,13,0,2,2,1,0,1,2,0
0,64,98,92,4,1,0,0,1,0,0,1,1
1,56,85,33,9,0,1,2,0,0,0,2,1
0,57,41,31,15,0,2,1,1,0,0,1,1
1,89,43,98,8,0,2,2,0,1,1,0,0
1,51,86,48,12,1,2,0,1,0,0,0,0
0,73,99,36,6,0,0,1,1,0,1,2,0
1,97,62,55,2,1,0,2,1,0,0,2,1
1,66,81,60,8,1,1,0,0,1,1,0,0
1,66,59,90,12,1,2,2,1,0,0,2,1
0,82,50,54,11,0,0,0,1,0,0,2,0
1,83,38,49,2,0,2,1,0,0,1,1,1
1,96,58,75,5,1,0,1,0,1,1,2,1
0,71,33,54,11,0,2,2,0,1,1,1,0
0,94,79,92,17,0,1,2,1,0,1,2,0
0,93,66,88,17,0,0,0,0,0,1,0,1
0,93,89,43,14,1,0,1,1,0,1,0,0
1,53,64,35,1,0,0,1,1,0,0,1,1
1,58,59,33,19,0,1,2,1,1,1,1,0
0,77,78,90,16,1,0,0,1,0,0,1,1
1,53,56,44,5,1,1,2,1,0,1,2,0
0,97,81,35,6,1,2,1,1,1,0,2,1
0,85,52,51,1,1,2,2,1,1,0,0,0
0,83,70,74,14,1,1,1,0,0,1,1,0
1,78,56,49,15,0,1,2,0,0,0,1,1
1,54,47,47,14,1,0,1,1,0,1,1,0
0,94,99,88,10,0,0,1,1,1,1,1,0
0,61,80,53,2,1,2,0,0,1,0,2,1
0,50,51,63,3,1,2,0,1,1,1,1,0
0,64,43,71,10,1,2,2,0,0,1,2,0
0,58,35,42,10,0,0,1,0,1,0,2,0
1,79,87,64,17,1,0,2,0,1,1,0,0
0,94,75,94,18,1,2,1,1,1,0,0,0
1,58,99,92,13,1,0,1,0,0,1,2,1
0,60,97,86,7,1,1,2,1,1,1,2,1
1,62,63,96,18,0,0,0,1,1,1,0,1
1,98,69,93,8,0,1,0,1,1,1,0,1
1,77,91,63,19,1,2,1,0,1,0,2,1
1,82,77,39,1,0,1,0,0,1,1,2,0
1,51,48,71,14,0,2,0,1,1,0,0,0
1,76,66,70,16,1,2,1,0,0,1,2,0
0,62,78,88,11,1,0,1,1,1,1,0,0
0,73,47,53,14,0,1,1,0,0,0,2,0
1,83,44,94,12,0,1,0,0,1,0,0,0
1,64,94,36,10,1,2,0,1,1,1,0,0
0,69,51,56,15,0,0,1,1,0,1,1,1
0,60,62,55,19,1,1,2,1,0,1,1,1
0,79,55,50,14,0,2,1,0,1,1,0,0
1,66,95,65,10,1,1,0,0,0,1,2,1
